      No     Day     Mon    Year  Qobs_0009304070  Qsim_0009304070
   14845      23       8    1995        3.1300000        2.1276287
   14846      24       8    1995        3.1300000        1.9980018
   14847      25       8    1995        3.1300000        2.0087721
   14848      26       8    1995        2.9500000        2.1260472
   14849      27       8    1995        2.7800000        2.0450157
   14850      28       8    1995        2.9500000        2.0431257
   14851      29       8    1995        3.1300000        2.0752266
   14852      30       8    1995        3.5000000        2.5562697
   14853      31       8    1995        2.7800000        2.6422214
   14854       1       9    1995        2.7800000        2.0934520
   14855       2       9    1995        2.9500000        1.8350392
   14856       3       9    1995        2.9500000        1.8137294
   14857       4       9    1995        2.9500000        1.8415391
   14858       5       9    1995        2.9500000        1.7683011
   14859       6       9    1995        2.7800000        1.7474481
   14860       7       9    1995        2.9500000        1.7230666
   14861       8       9    1995        2.9500000        1.7018599
   14862       9       9    1995        2.7800000        1.6821814
   14863      10       9    1995        2.6100000        1.6689399
   14864      11       9    1995        2.7800000        1.6703123
   14865      12       9    1995        2.7800000        1.6335064
   14866      13       9    1995        3.1300000        1.8273778
   14867      14       9    1995        5.1600000        4.2283612
   14868      15       9    1995        3.3100000        4.0124040
   14869      16       9    1995        2.9500000        2.2396298
   14870      17       9    1995        2.7800000        1.7555145
   14871      18       9    1995        2.7800000        1.7112919
   14872      19       9    1995        2.7800000        1.8789234
   14873      20       9    1995        4.3100000        3.2979656
   14874      21       9    1995        3.9000000        4.7665867
   14875      22       9    1995        3.1300000        3.5834772
   14876      23       9    1995        3.1300000        2.4648675
   14877      24       9    1995        2.9500000        2.0283851
   14878      25       9    1995        2.9500000        1.9549877
   14879      26       9    1995        3.1300000        1.8957353
   14880      27       9    1995        4.1000000        2.4883608
   14881      28       9    1995        4.7300000        4.9329991
   14882      29       9    1995        3.7000000        4.8126017
   14883      30       9    1995        4.3100000        3.7425242
   14884       1      10    1995        4.7300000        4.1660055
   14885       2      10    1995        4.5200000        4.0279985
   14886       3      10    1995        4.1000000        3.2392439
   14887       4      10    1995        3.9000000        2.8460710
   14888       5      10    1995        3.5000000        2.6584916
   14889       6      10    1995        3.1300000        2.5317479
   14890       7      10    1995        2.9500000        2.4230664
   14891       8      10    1995        2.9500000        2.3272501
   14892       9      10    1995        2.9500000        2.2394798
   14893      10      10    1995        2.9500000        2.1603693
   14894      11      10    1995        2.9500000        2.0893899
   14895      12      10    1995        2.7800000        2.0254599
   14896      13      10    1995        2.7800000        1.9676413
   14897      14      10    1995        2.7800000        1.9151289
   14898      15      10    1995        2.7800000        1.8672310
   14899      16      10    1995        2.7800000        1.8233527
   14900      17      10    1995        2.7800000        1.7829817
   14901      18      10    1995        2.7800000        1.7456849
   14902      19      10    1995        2.7800000        1.7110947
   14903      20      10    1995        2.7800000        1.6791213
   14904      21      10    1995        2.7800000        1.6495267
   14905      22      10    1995        2.7800000        1.6232655
   14906      23      10    1995        2.7800000        1.6016992
   14907      24      10    1995        2.7800000        1.5777616
   14908      25      10    1995        2.7800000        1.5529252
   14909      26      10    1995        2.7800000        1.5292746
   14910      27      10    1995        2.6100000        1.5069275
   14911      28      10    1995        2.6100000        1.4891683
   14912      29      10    1995        2.4500000        1.4757130
   14913      30      10    1995        2.6100000        1.4826066
   14914      31      10    1995        2.6100000        1.4627151
   14915       1      11    1995        2.6100000        1.4528924
   14916       2      11    1995        2.6100000        1.6780132
   14917       3      11    1995        2.6100000        2.5083245
   14918       4      11    1995        2.6100000        2.8027603
   14919       5      11    1995        2.6100000        2.2158335
   14920       6      11    1995        2.6100000        1.8633856
   14921       7      11    1995        2.6100000        1.7426823
   14922       8      11    1995        2.6100000        1.7696029
   14923       9      11    1995        2.6100000        1.8662895
   14924      10      11    1995        2.6100000        1.9860332
   14925      11      11    1995        2.6100000        1.7982442
   14926      12      11    1995        2.6100000        1.6836844
   14927      13      11    1995        2.3000000        1.6355462
   14928      14      11    1995        2.4500000        1.5930449
   14929      15      11    1995        2.4500000        1.5566128
   14930      16      11    1995        2.4500000        1.9616625
   14931      17      11    1995        3.3100000        3.4821837
   14932      18      11    1995        2.9500000        3.3981258
   14933      19      11    1995        2.7800000        2.6134355
   14934      20      11    1995        3.3100000        3.2064058
   14935      21      11    1995        2.9500000        3.2902989
   14936      22      11    1995        2.6100000        2.6089139
   14937      23      11    1995        2.6100000        2.3002057
   14938      24      11    1995        2.6100000        2.2147413
   14939      25      11    1995        2.6100000        2.2617200
   14940      26      11    1995        2.6100000        2.2086098
   14941      27      11    1995        2.6100000        2.0947697
   14942      28      11    1995        2.6100000        2.0103298
   14943      29      11    1995        2.6100000        1.9350682
   14944      30      11    1995        2.4500000        1.8679082
   14945       1      12    1995        2.4500000        1.8076604
   14946       2      12    1995        2.4500000        1.7530324
   14947       3      12    1995        2.3000000        1.7035596
   14948       4      12    1995        2.4500000        1.6585808
   14949       5      12    1995        2.3000000        1.6175139
   14950       6      12    1995        2.4500000        1.5798577
   14951       7      12    1995        2.4500000        1.5451805
   14952       8      12    1995        2.4500000        1.5131098
   14953       9      12    1995        2.4500000        1.4833243
   14954      10      12    1995        2.3000000        1.4555461
   14955      11      12    1995        2.3000000        1.4301902
   14956      12      12    1995        2.3000000        1.4276935
   14957      13      12    1995        2.3000000        1.4433434
   14958      14      12    1995        2.1600000        1.4437439
   14959      15      12    1995        2.1600000        1.4199133
   14960      16      12    1995        2.1600000        1.3938098
   14961      17      12    1995        2.1600000        1.3693157
   14962      18      12    1995        2.1600000        1.3638160
   14963      19      12    1995        2.1600000        1.3840502
   14964      20      12    1995        2.3000000        1.4369309
   14965      21      12    1995        2.6100000        1.4365688
   14966      22      12    1995        2.3000000        1.8645255
   14967      23      12    1995        4.1000000        3.8126271
   14968      24      12    1995        8.5600000        4.9362935
   14969      25      12    1995        4.5200000        4.6840159
   14970      26      12    1995        3.5000000        3.9769723
   14971      27      12    1995        3.1300000        3.2548063
   14972      28      12    1995        2.6100000        2.8650899
   14973      29      12    1995        2.4500000        2.6876326
   14974      30      12    1995        2.4500000        2.5366784
   14975      31      12    1995        2.4500000        2.4040122
   14976       1       1    1996        2.6100000        2.2870617
   14977       2       1    1996        2.6100000        2.1836349
   14978       3       1    1996        2.4500000        2.0918608
   14979       4       1    1996        2.4500000        2.0101406
   14980       5       1    1996        2.4500000        1.9371067
   14981       6       1    1996        2.3000000        1.8715879
   14982       7       1    1996        2.4500000        1.8125803
   14983       8       1    1996        2.4500000        1.7696461
   14984       9       1    1996        2.6100000        1.8655639
   14985      10       1    1996        2.4500000        1.8988403
   14986      11       1    1996        2.4500000        1.8088045
   14987      12       1    1996        2.3000000        1.7367946
   14988      13       1    1996        2.3000000        1.6893470
   14989      14       1    1996        2.3000000        1.6460332
   14990      15       1    1996        2.3000000        1.6063459
   14991      16       1    1996        2.3000000        1.5698283
   14992      17       1    1996        2.3000000        1.5360856
   14993      18       1    1996        2.3000000        1.5047767
   14994      19       1    1996        2.3000000        1.4756067
   14995      20       1    1996        2.0200000        1.4483201
   14996      21       1    1996        2.3000000        1.4226957
   14997      22       1    1996        2.0200000        1.3985415
   14998      23       1    1996        2.0200000        1.3756910
   14999      24       1    1996        2.0200000        1.3539995
   15000      25       1    1996        1.7600000        1.3333411
   15001      26       1    1996        2.1600000        1.3136061
   15002      27       1    1996        2.0200000        1.2946993
   15003      28       1    1996        2.0200000        1.2765373
   15004      29       1    1996        2.0200000        1.2590474
   15005      30       1    1996        2.0200000        1.2421660
   15006      31       1    1996        2.0200000        1.2258376
   15007       1       2    1996        2.0200000        1.2100134
   15008       2       2    1996        2.0200000        1.1946506
   15009       3       2    1996        2.0200000        1.1797117
   15010       4       2    1996        2.0200000        1.1651636
   15011       5       2    1996        2.1600000        1.1509771
   15012       6       2    1996        2.1600000        1.1371266
   15013       7       2    1996        2.1600000        1.1235892
   15014       8       2    1996        1.8900000        1.1103449
   15015       9       2    1996        2.0200000        1.0973758
   15016      10       2    1996        2.0200000        1.0846660
   15017      11       2    1996        2.0200000        1.0733882
   15018      12       2    1996        2.0200000        1.1068804
   15019      13       2    1996        2.4500000        1.5301819
   15020      14       2    1996        2.4500000        2.5774448
   15021      15       2    1996        2.0200000        2.2852318
   15022      16       2    1996        2.1600000        2.0406286
   15023      17       2    1996        9.3200000        3.0582726
   15024      18       2    1996        9.3200000        3.6405133
   15025      19       2    1996        8.3200000        3.9952495
   15026      20       2    1996        5.3800000        4.4862337
   15027      21       2    1996        2.9500000        4.5309358
   15028      22       2    1996        2.4500000        4.2219563
   15029      23       2    1996        2.6100000        3.3046634
   15030      24       2    1996        2.6100000        2.9684571
   15031      25       2    1996        2.6100000        2.9678683
   15032      26       2    1996        5.6000000        3.4716456
   15033      27       2    1996        5.3800000        3.2533795
   15034      28       2    1996        4.1000000        3.3026593
   15035      29       2    1996        3.5000000        3.3151553
   15036       1       3    1996        3.7000000        3.0152148
   15037       2       3    1996        2.6100000        2.7665111
   15038       3       3    1996        2.4500000        2.6149891
   15039       4       3    1996        2.1600000        2.4836933
   15040       5       3    1996        2.1600000        2.3669892
   15041       6       3    1996        2.1600000        2.2636896
   15042       7       3    1996        2.0200000        2.1866731
   15043       8       3    1996        2.3000000        2.1659491
   15044       9       3    1996        2.0200000        2.1721735
   15045      10       3    1996        2.0200000        2.1194726
   15046      11       3    1996        2.0200000        2.0404258
   15047      12       3    1996        2.0200000        1.9695833
   15048      13       3    1996        2.0200000        1.9058597
   15049      14       3    1996        2.0200000        1.8484435
   15050      15       3    1996        2.0200000        1.8009564
   15051      16       3    1996        2.0200000        1.7637366
   15052      17       3    1996        2.1600000        1.7376926
   15053      18       3    1996        2.0200000        1.7330413
   15054      19       3    1996        2.0200000        1.7256154
   15055      20       3    1996        2.1600000        1.6921142
   15056      21       3    1996        2.7800000        1.6520200
   15057      22       3    1996        4.1000000        1.6151576
   15058      23       3    1996        6.7000000        1.5864603
   15059      24       3    1996        9.0600000        1.5720179
   15060      25       3    1996        5.3800000        1.5793006
   15061      26       3    1996        3.9000000        1.5914156
   15062      27       3    1996        3.3100000        1.5705031
   15063      28       3    1996        2.9500000        1.5387545
   15064      29       3    1996        2.7800000        1.5080330
   15065      30       3    1996        2.7800000        1.4808053
   15066      31       3    1996        2.6100000        1.4700868
   15067       1       4    1996        2.4500000        1.4674275
   15068       2       4    1996        2.3000000        1.4487163
   15069       3       4    1996        2.6100000        1.4225207
   15070       4       4    1996        2.6100000        1.4065366
   15071       5       4    1996        2.6100000        1.4135744
   15072       6       4    1996        2.6100000        1.4138983
   15073       7       4    1996        2.4500000        1.3928547
   15074       8       4    1996        2.3000000        1.3670037
   15075       9       4    1996        2.6100000        1.3425781
   15076      10       4    1996        2.6100000        1.3196844
   15077      11       4    1996        2.7800000        1.3002609
   15078      12       4    1996        2.9500000        1.3216116
   15079      13       4    1996        2.6100000        1.3847316
   15080      14       4    1996        2.4500000        1.3910341
   15081      15       4    1996        2.4500000        1.3806266
   15082      16       4    1996        2.4500000        1.3593967
   15083      17       4    1996        2.4500000        1.3317222
   15084      18       4    1996        2.4500000        1.3049853
   15085      19       4    1996        2.4500000        1.2800720
   15086      20       4    1996        2.4500000        1.2567658
   15087      21       4    1996        2.3000000        1.2348788
   15088      22       4    1996        2.4500000        1.2142476
   15089      23       4    1996        2.1600000        1.2597812
   15090      24       4    1996        3.7000000        2.0309897
   15091      25       4    1996        2.9500000        2.5764222
   15092      26       4    1996        2.4500000        1.8032109
   15093      27       4    1996        2.7800000        1.5414312
   15094      28       4    1996        2.6100000        1.4836888
   15095      29       4    1996        3.1300000        1.4610516
   15096      30       4    1996        3.1300000        1.4869713
   15097       1       5    1996        2.9500000        1.4599092
   15098       2       5    1996        2.7800000        1.4297157
   15099       3       5    1996        3.1300000        1.6174586
   15100       4       5    1996        3.3100000        1.9820161
   15101       5       5    1996        2.7800000        1.6497724
   15102       6       5    1996        2.7800000        1.5562846
   15103       7       5    1996        5.6000000        2.1415732
   15104       8       5    1996        4.3100000        3.1848795
   15105       9       5    1996        4.7300000        3.3049557
   15106      10       5    1996        5.1600000        3.3518506
   15107      11       5    1996        4.5200000        2.9162765
   15108      12       5    1996        3.7000000        2.4681392
   15109      13       5    1996        3.9000000        2.2225851
   15110      14       5    1996        3.9000000        2.0970007
   15111      15       5    1996        3.7000000        1.9960580
   15112      16       5    1996        3.9000000        1.9476475
   15113      17       5    1996        3.5000000        2.1147898
   15114      18       5    1996        4.1000000        2.0614458
   15115      19       5    1996        3.9000000        2.1346983
   15116      20       5    1996        5.8200000        2.3530835
   15117      21       5    1996        4.3100000        2.4122699
   15118      22       5    1996        4.1000000        2.2831565
   15119      23       5    1996        3.9000000        2.0699953
   15120      24       5    1996        3.7000000        2.0029118
   15121      25       5    1996        3.5000000        1.9441961
   15122      26       5    1996        3.5000000        1.8699211
   15123      27       5    1996        3.5000000        1.8087140
   15124      28       5    1996        3.7000000        1.8955393
   15125      29       5    1996        3.3100000        2.2311628
   15126      30       5    1996        3.3100000        2.1332751
   15127      31       5    1996        3.1300000        1.9413576
   15128       1       6    1996        3.1300000        1.8624226
   15129       2       6    1996        3.5000000        1.8730865
   15130       3       6    1996        3.3100000        2.0786718
   15131       4       6    1996        2.6100000        2.1449400
   15132       5       6    1996        2.7800000        1.8873997
   15133       6       6    1996        2.6100000        1.7999496
   15134       7       6    1996        2.6100000        1.7381612
   15135       8       6    1996        2.4500000        1.6824552
   15136       9       6    1996        2.4500000        1.6320615
   15137      10       6    1996        2.4500000        1.5863019
   15138      11       6    1996        2.1600000        1.5465648
   15139      12       6    1996        3.1300000        1.5200537
   15140      13       6    1996        2.3000000        1.4867352
   15141      14       6    1996        2.0200000        1.4526222
   15142      15       6    1996        1.7600000        1.4211570
   15143      16       6    1996        2.4500000        1.3919263
   15144      17       6    1996        2.3000000        1.3646614
   15145      18       6    1996        2.3000000        1.3391291
   15146      19       6    1996        2.0200000        1.3151271
   15147      20       6    1996        2.0200000        1.2924958
   15148      21       6    1996        2.3000000        1.2730830
   15149      22       6    1996        2.3000000        1.2627196
   15150      23       6    1996        2.3000000        1.2446542
   15151      24       6    1996        2.3000000        1.2266727
   15152      25       6    1996        2.3000000        1.2077409
   15153      26       6    1996        2.3000000        1.1896078
   15154      27       6    1996        2.1600000        1.1722256
   15155      28       6    1996        2.1600000        1.1555199
   15156      29       6    1996        2.6100000        1.1394926
   15157      30       6    1996        2.6100000        1.1639037
   15158       1       7    1996        2.4500000        1.1445275
   15159       2       7    1996        2.4500000        1.1715623
   15160       3       7    1996        2.4500000        1.1930826
   15161       4       7    1996        2.6100000        1.1938389
   15162       5       7    1996        3.1300000        1.1748630
   15163       6       7    1996        4.3100000        2.3626106
   15164       7       7    1996        3.1300000        3.6333445
   15165       8       7    1996        3.7000000        3.4825059
   15166       9       7    1996        3.5000000        3.6103673
   15167      10       7    1996        2.9500000        2.7813989
   15168      11       7    1996        2.7800000        1.8192061
   15169      12       7    1996        2.6100000        1.6338913
   15170      13       7    1996        2.6100000        1.5672202
   15171      14       7    1996        2.4500000        1.5148758
   15172      15       7    1996        2.3000000        1.4602114
   15173      16       7    1996        2.3000000        1.4090173
   15174      17       7    1996        2.1600000        1.3630401
   15175      18       7    1996        2.1600000        1.3215940
   15176      19       7    1996        1.8900000        1.2840787
   15177      20       7    1996        2.3000000        1.2499785
   15178      21       7    1996        2.1600000        1.2188503
   15179      22       7    1996        2.0200000        1.1903128
   15180      23       7    1996        2.0200000        1.1640764
   15181      24       7    1996        2.0200000        1.1415608
   15182      25       7    1996        2.1600000        1.1238830
   15183      26       7    1996        2.1600000        1.1038158
   15184      27       7    1996        2.1600000        1.0834785
   15185      28       7    1996        2.1600000        1.0643652
   15186      29       7    1996        2.1600000        1.0463609
   15187      30       7    1996        2.1600000        1.0293498
   15188      31       7    1996        2.1600000        1.0132232
   15189       1       8    1996        2.1600000        0.9978838
   15190       2       8    1996        2.1600000        0.9832461
   15191       3       8    1996        2.1600000        0.9692366
   15192       4       8    1996        2.1600000        0.9557910
   15193       5       8    1996        2.1600000        0.9428533
   15194       6       8    1996        2.1600000        0.9303745
   15195       7       8    1996        2.1600000        0.9183196
   15196       8       8    1996        2.4500000        0.9071162
   15197       9       8    1996        2.3000000        0.9059165
   15198      10       8    1996        2.1600000        0.9573588
   15199      11       8    1996        2.1600000        0.8816131
   15200      12       8    1996        2.4500000        1.0456931
   15201      13       8    1996        2.4500000        2.4088082
   15202      14       8    1996        2.1600000        3.1821956
   15203      15       8    1996        2.0200000        1.8764992
   15204      16       8    1996        1.7600000        1.2405035
   15205      17       8    1996        1.7600000        1.0148059
   15206      18       8    1996        1.6400000        0.9277485
   15207      19       8    1996        1.5200000        0.9086226
   15208      20       8    1996        1.5200000        0.8918027
   15209      21       8    1996        1.5200000        0.8760788
   15210      22       8    1996        1.5200000        0.8613511
   15211      23       8    1996        2.0200000        0.9485988
   15212      24       8    1996        1.7600000        0.9516731
   15213      25       8    1996        1.5200000        0.8343958
   15214      26       8    1996        1.5200000        0.8218799
   15215      27       8    1996        1.7600000        0.8240281
   15216      28       8    1996        2.9500000        1.0445140
   15217      29       8    1996        2.7800000        3.2856355
   15218      30       8    1996        2.1600000        3.3439883
   15219      31       8    1996        1.7600000        1.4760453
   15220       1       9    1996        1.7600000        1.0259292
   15221       2       9    1996        1.5200000        1.0059246
   15222       3       9    1996        1.7600000        0.9960658
   15223       4       9    1996        1.7600000        0.9379768
   15224       5       9    1996        1.6400000        0.9120568
   15225       6       9    1996        1.8900000        0.8898011
   15226       7       9    1996        2.0200000        0.8727092
   15227       8       9    1996        1.8900000        0.8687968
   15228       9       9    1996        1.6400000        0.8751332
   15229      10       9    1996        1.6400000        0.8544344
   15230      11       9    1996        1.6400000        0.8358218
   15231      12       9    1996        1.6400000        0.8196947
   15232      13       9    1996        2.0200000        1.1347116
   15233      14       9    1996        2.0200000        1.8732609
   15234      15       9    1996        2.0200000        1.5153232
   15235      16       9    1996        1.8900000        1.2400706
   15236      17       9    1996        1.7600000        1.0260921
   15237      18       9    1996        1.7600000        0.9371621
   15238      19       9    1996        1.6400000        0.9077907
   15239      20       9    1996        1.6400000        0.8832821
   15240      21       9    1996        1.6400000        0.8610351
   15241      22       9    1996        1.5200000        0.8425189
   15242      23       9    1996        1.5200000        0.8301305
   15243      24       9    1996        1.5200000        0.8211407
   15244      25       9    1996        1.5200000        0.8075080
   15245      26       9    1996        1.4000000        0.7911517
   15246      27       9    1996        1.4000000        0.7759125
   15247      28       9    1996        1.4000000        0.7617414
   15248      29       9    1996        1.4000000        0.7488971
   15249      30       9    1996        1.4000000        0.7389888
   15250       1      10    1996        1.4000000        0.7789182
   15251       2      10    1996        2.1600000        1.7484500
   15252       3      10    1996        1.6400000        2.6819025
   15253       4      10    1996        1.4000000        1.5617270
   15254       5      10    1996        1.2900000        1.0610065
   15255       6      10    1996        1.2900000        1.0145154
   15256       7      10    1996        1.2900000        1.0028582
   15257       8      10    1996        1.1800000        0.9630601
   15258       9      10    1996        1.1800000        0.9293189
   15259      10      10    1996        1.1800000        0.8997454
   15260      11      10    1996        1.1800000        0.8734391
   15261      12      10    1996        1.1800000        0.8508812
   15262      13      10    1996        1.2900000        0.8313868
   15263      14      10    1996        1.2900000        0.8118871
   15264      15      10    1996        1.2900000        0.7934132
   15265      16      10    1996        2.1600000        1.1865356
   15266      17      10    1996        2.6100000        3.1005009
   15267      18      10    1996        1.7600000        3.6761252
   15268      19      10    1996        1.5200000        2.0240062
   15269      20      10    1996        1.6400000        1.8332008
   15270      21      10    1996        2.7800000        3.4941017
   15271      22      10    1996        3.1300000        4.4667153
   15272      23      10    1996        2.0200000        3.4141072
   15273      24      10    1996        2.0200000        2.7218635
   15274      25      10    1996        1.7600000        2.1997575
   15275      26      10    1996        1.7600000        1.9602923
   15276      27      10    1996        1.6400000        1.8376487
   15277      28      10    1996        1.6400000        1.7551767
   15278      29      10    1996        1.7600000        2.0189757
   15279      30      10    1996        2.0200000        2.3641840
   15280      31      10    1996        1.8900000        2.4710994
   15281       1      11    1996        1.8900000        2.7380184
   15282       2      11    1996        2.0200000        2.9273405
   15283       3      11    1996        1.8900000        2.5900727
   15284       4      11    1996        1.7600000        2.2831484
   15285       5      11    1996        1.7600000        2.0867129
   15286       6      11    1996        1.8900000        1.9694267
   15287       7      11    1996        2.3000000        2.0638724
   15288       8      11    1996        3.1300000        3.2899940
   15289       9      11    1996        2.4500000        3.8092622
   15290      10      11    1996        2.1600000        3.0191048
   15291      11      11    1996        2.3000000        2.5875793
   15292      12      11    1996        2.3000000        2.5312948
   15293      13      11    1996        3.3100000        3.3962405
   15294      14      11    1996        3.1300000        4.1451376
   15295      15      11    1996        2.3000000        3.6605045
   15296      16      11    1996        2.6100000        3.3918581
   15297      17      11    1996        2.3000000        3.2048009
   15298      18      11    1996        2.3000000        3.1311735
   15299      19      11    1996        4.3100000        4.2265298
   15300      20      11    1996        5.1600000        4.8360503
   15301      21      11    1996        6.7000000        4.8163645
   15302      22      11    1996        4.9400000        5.0607614
   15303      23      11    1996        3.1300000        4.8171825
   15304      24      11    1996        2.9500000        3.9146802
   15305      25      11    1996        2.9500000        3.4917336
   15306      26      11    1996        2.9500000        3.5239363
   15307      27      11    1996        3.1300000        3.5711027
   15308      28      11    1996        2.9500000        3.4909142
   15309      29      11    1996        2.7800000        3.3273247
   15310      30      11    1996        2.9500000        3.7214478
   15311       1      12    1996        3.7000000        4.4134918
   15312       2      12    1996        5.3800000        4.4312357
   15313       3      12    1996        7.8400000        4.9661027
   15314       4      12    1996        6.0400000        6.1839055
   15315       5      12    1996        4.7300000        8.9064520
   15316       6      12    1996        3.9000000        8.2406856
   15317       7      12    1996        3.7000000        5.7252517
   15318       8      12    1996        3.3100000        4.1873938
   15319       9      12    1996        3.3100000        3.6559254
   15320      10      12    1996        3.1300000        3.4237194
   15321      11      12    1996        3.1300000        3.2383603
   15322      12      12    1996        3.1300000        3.0753753
   15323      13      12    1996        3.1300000        3.0529178
   15324      14      12    1996        3.1300000        3.6710415
   15325      15      12    1996        2.9500000        3.8109053
   15326      16      12    1996        3.1300000        3.3221369
   15327      17      12    1996        3.1300000        3.2674614
   15328      18      12    1996        3.1300000        3.4435841
   15329      19      12    1996        7.3800000        4.1834901
   15330      20      12    1996       12.9000000        6.9179761
   15331      21      12    1996        7.3800000       10.3330214
   15332      22      12    1996        6.0400000       12.0129304
   15333      23      12    1996        4.1000000        7.6957011
   15334      24      12    1996        4.1000000        5.1030601
   15335      25      12    1996        3.7000000        4.5793412
   15336      26      12    1996        3.5000000        4.2960322
   15337      27      12    1996        3.5000000        4.0488089
   15338      28      12    1996        3.3100000        3.8318344
   15339      29      12    1996        3.3100000        3.6407590
   15340      30      12    1996        3.5000000        3.4718936
   15341      31      12    1996        3.3100000        3.3221048
   15342       1       1    1997        3.5000000        3.1887278
   15343       2       1    1997        3.5000000        3.0694929
   15344       3       1    1997        3.5000000        2.9624644
   15345       4       1    1997        3.5000000        2.8659895
   15346       5       1    1997        3.5000000        2.7786548
   15347       6       1    1997        3.5000000        2.6992507
   15348       7       1    1997        3.5000000        2.6267400
   15349       8       1    1997        3.5000000        2.5602330
   15350       9       1    1997        3.5000000        2.4989652
   15351      10       1    1997        3.5000000        2.4422789
   15352      11       1    1997        3.3100000        2.3896081
   15353      12       1    1997        3.3100000        2.3404644
   15354      13       1    1997        3.3100000        2.2944266
   15355      14       1    1997        3.3100000        2.2511306
   15356      15       1    1997        3.1300000        2.2102614
   15357      16       1    1997        2.9500000        2.1715476
   15358      17       1    1997        2.7800000        2.1348119
   15359      18       1    1997        2.7800000        2.0998193
   15360      19       1    1997        2.7800000        2.1179733
   15361      20       1    1997        2.9500000        2.6641513
   15362      21       1    1997        2.9500000        3.2802538
   15363      22       1    1997        2.7800000        2.8747124
   15364      23       1    1997        3.5000000        2.7286773
   15365      24       1    1997        5.3800000        2.8196034
   15366      25       1    1997        4.5200000        3.1543126
   15367      26       1    1997        3.7000000        3.3359962
   15368      27       1    1997        3.3100000        3.1916995
   15369      28       1    1997        3.1300000        2.9300662
   15370      29       1    1997        2.7800000        2.8010305
   15371      30       1    1997        2.9500000        2.7036046
   15372      31       1    1997        2.9500000        2.6236819
   15373       1       2    1997        2.9500000        2.5513648
   15374       2       2    1997        2.7800000        2.4795722
   15375       3       2    1997        3.7000000        2.4077839
   15376       4       2    1997        2.7800000        2.3379069
   15377       5       2    1997        5.3800000        2.6765458
   15378       6       2    1997        5.6000000        3.9261878
   15379       7       2    1997        4.5200000        4.1653427
   15380       8       2    1997        4.1000000        3.7231575
   15381       9       2    1997        5.1600000        3.5000711
   15382      10       2    1997        5.3800000        3.3158265
   15383      11       2    1997        4.7300000        3.2045430
   15384      12       2    1997        6.2600000        3.7601569
   15385      13       2    1997       14.4000000        4.9559423
   15386      14       2    1997       19.5000000        6.5969646
   15387      15       2    1997       10.6000000       10.0862622
   15388      16       2    1997        7.3800000       12.6853272
   15389      17       2    1997        5.6000000        8.1264458
   15390      18       2    1997        7.8400000        5.5781085
   15391      19       2    1997       16.3000000        7.4839851
   15392      20       2    1997       15.2000000       13.1231967
   15393      21       2    1997       12.1000000       18.1930565
   15394      22       2    1997       11.5000000       13.4478755
   15395      23       2    1997        9.3200000        8.8138333
   15396      24       2    1997        8.3200000        7.3913511
   15397      25       2    1997       14.2000000        6.6190566
   15398      26       2    1997       14.9000000        8.6571530
   15399      27       2    1997       15.8000000       13.1169510
   15400      28       2    1997       12.6000000       18.3516050
   15401       1       3    1997       10.3000000       16.8041915
   15402       2       3    1997        9.3200000       10.2261571
   15403       3       3    1997        7.6100000        6.8513004
   15404       4       3    1997        7.6100000        6.0258371
   15405       5       3    1997        6.9200000        5.6736944
   15406       6       3    1997        6.4800000        5.3571243
   15407       7       3    1997        6.2600000        5.0742235
   15408       8       3    1997        6.0400000        4.8251080
   15409       9       3    1997        5.8200000        4.6049057
   15410      10       3    1997        5.8200000        4.4094862
   15411      11       3    1997        5.6000000        4.2354087
   15412      12       3    1997        5.6000000        4.0797596
   15413      13       3    1997        5.3800000        3.9398841
   15414      14       3    1997        5.1600000        3.8137228
   15415      15       3    1997        5.1600000        3.7034227
   15416      16       3    1997        6.4800000        3.8480867
   15417      17       3    1997        7.8400000        5.3955583
   15418      18       3    1997        7.1500000        6.4867936
   15419      19       3    1997        7.3800000        5.8899876
   15420      20       3    1997        7.3800000        5.9377416
   15421      21       3    1997        7.3800000        6.3624846
   15422      22       3    1997        7.6100000        6.4809218
   15423      23       3    1997        6.7000000        6.1679560
   15424      24       3    1997        6.4800000        6.2380539
   15425      25       3    1997        6.7000000        5.7615092
   15426      26       3    1997        6.7000000        5.7690476
   15427      27       3    1997        6.2600000        5.5804262
   15428      28       3    1997        6.4800000        5.3587862
   15429      29       3    1997        7.3800000        5.6395127
   15430      30       3    1997        7.6100000        6.2033352
   15431      31       3    1997        6.9200000        6.5536610
   15432       1       4    1997        6.7000000        5.8506775
   15433       2       4    1997        6.2600000        5.2586273
   15434       3       4    1997        6.0400000        5.0073001
   15435       4       4    1997        6.0400000        4.7957034
   15436       5       4    1997        6.2600000        4.6515191
   15437       6       4    1997        7.3800000        5.1531264
   15438       7       4    1997        6.4800000        5.8187528
   15439       8       4    1997        6.4800000        5.5481820
   15440       9       4    1997        6.0400000        5.2204242
   15441      10       4    1997        5.1600000        4.9705553
   15442      11       4    1997        6.0400000        4.7570713
   15443      12       4    1997        5.6000000        4.5686401
   15444      13       4    1997        5.3800000        4.4094452
   15445      14       4    1997        5.3800000        4.2755435
   15446      15       4    1997        5.3800000        4.1445836
   15447      16       4    1997        5.1600000        4.0179268
   15448      17       4    1997        4.9400000        3.9024952
   15449      18       4    1997        4.9400000        3.7965381
   15450      19       4    1997        5.1600000        3.7005167
   15451      20       4    1997        5.1600000        3.6195641
